text,label,label_text
Spent the day with King ruck yesterday. This is the first review I have ever written but was compelled to do so. Had an amazing experience. Tattoos are awesome and felt comfortable and cared for throughout the day. Ruck is a supreme artist and an interesting person to spend some time with. It was like he took us into his home. Very much worth travelling for his tattoos. Thank you for the experience!,1,positive
"After writing this post, I was contacted by the owner and reimbursed for their error in charging me twice. It was handled professionally and I'm excited to use the money I was given back for more tattoos!",1,positive
"Got a great tan before heading to Texas, when I got there everyone was talking about tanning beds and wondering how I got such a great Tan.  I highly recommend!!!!!",1,positive
Best spray tan I've ever had. Great even color and Breanna was very professional and made me feel very comfortable. Great deal with my yelp coupon offer as well. I'll definitely be back !!!,1,positive
"You know what?  I take back my kind words on the spray tanning booth!  It's awful!\n\nOne day later and I'm left looking like I have some sort of skin disease!  The tan is uneven now and my hands have about 3 different shades of \""""brown tan\"""" and my elbows are a weird shade of black/brown.  This is horrible, no golden tan here!\n\nDO NOT spend your money on the spray tan booth.  Go somewhere where they spray it on by hand.  I know that's what I'm going to do next time.",0,negative
"Andrea was amazing!  We planned to get a tattoo months out, read good reviews on Showroom and booked appointments with Andrea.  Not only did she completely create the designs we wanted but she's a perfectionist.  She wasn't afraid to adjust the size and make recommendations to create the best art ever.  Both my husband and I were very happy with her ability and personality.  What a nice person!  We felt comfortable and trusted her completely.  It was all worth it!  We would definitely recommend her",1,positive
"Ann is fabulous and Phoenix glow is the BEST!!! My spray tan with her always turns out smooth and last for a good minimum of a week without any crazy blotchy fading. Ann is so great and professional and will cater your tan to the specifics of how you like it.  Definitely check her out, you will not want to see anyone else!!",1,positive
"Twinkle Tan is awesome! This is not my first spray tan, but it was my first by air brush... I will never go back to booth spray again!! I highly recommend Twinkle Tan! I feel amazing....",1,positive
"Laseraway is amazing! As a woman with permanently tanned skin, I was ecstatic to find a laser place that knows what they are doing! I have had amazing results!!! \n\nThe only reason this is not a 5 star review is that at times the technicians rush through the treatments without marking the area and spots are missed. Other than that, they are great!",1,positive
It was ok. Kinda pricey for what you get. Its at the end of the strip so if your faded its good!,0,negative
Dana is awesome. First piercing and it was awesome. He explained everything and made feel so relaxed. I would refer him and this shop to all. Very clean and sanitary!!!!,1,positive
Looked this place up for me and my friend and found it on yelp. We loved the place right when we walked in and was greeted by Jordan (the Piercer) he's amazing at what he does. I got my nipples pierced and my friend got her belly button. He made us feel comfortable. And place is very clean. Great pricing ! My experience there was great overall! I strongly recommend this place !,1,positive
"Coolest shop in Vegas, Buddy Holiday and his staff are amazing and what a perfect setting in downtown Vegas, it's the way a tattoo shop should be. If you done believe me let the work Buddy has done for me speak for itself",1,positive
"I decided at the last minute to get a tattoo so I called Golden Rule. It was fortunate that Alex had the time to do it if I headed to the shop asap. He was so patient, I had him draw it, make some changes to my specifications, change those specifications twice, and he never batted an eye. The finished product is BEAUTIFUL so I'm attaching it even though it's a little swollen since its only an hour old. I would definitely use Alex again and I'd recommend him to anyone!",1,positive
"I just had my third tatto done here and I must say I am beyond satisfied. I walked in randomly at noon on Monday with a friend of mine, told the guy what I wanted and he had it drawn up in less than 15 minutes and drawn well at that. Although, getting a tattoo isn't always the most pleasant of experiences, this one was a good one. The artist was professional and did and exceptional job and I couldn't be happier with my latest piece and I definately plan on going back for my next one.",1,positive
